NCBI GeneID
122704022	TMEM127	
122704023	STARD7	
122704024	DUSP2	
122704025	ADRA2B	
122704026	ASTL	
122704029	GPAT2	
122704030	FAHD2A	
122704034	KCNIP3	
122704037	PROM2	
122704040	ZNF2	
122704042	MRPS5	
122704045	MALL	
122704047	NPHP1	
122704050	BUB1	
122704051	ACOXL	
122704053	BCL2L11	
122704062	ANAPC1	
122704064	MERTK	
122704066	TMEM87B	
122704068	FBLN7	
122704069	ZC3H8	
122704071	ZC3H6	
122704300	MYO1E	
122704301	CCNB2	
122704305	ZFYVE1	
122704306	DCAF4	
122704307	GARIN2	
122704309	GPHN	
122704312	MYO5A	
122704315	RORA	
122704322	DCAF5	
122704325	DAAM1	
122704326	TLN2	
122704329	DLG2	
122704331	LACTB	
122704333	RAB8B	
122704334	RPS27L	
122704337	HERC1	
122704338	USP3	
122704339	CA12	
122704340	FBXL22	
122704342	CEP128	
122704343	DIO2	
122704345	PRKCH	
122704347	CSNK1G1	
122704349	ZNF280D	
122704351	ZNF609	
122704352	OAZ2	
122704354	PELI2	
122704357	SPTB	
122704358	PLEKHG3	
122704359	EXOC5	
122704360	AP5M1	
122704361	MIDEAS	
122704362	PNMA1	
122704363	GCNT3	
122704364	BNIP2	
122704365	GTF2A2	
122704366	NID2	
122704367	PTGDR	
122704368	RTRAF	
122704373	FAM214A	
122704375	GNG2	
122704376	CALM1	
122704378	VRTN	
122704379	PYGL	
122704380	ABHD12B	
122704381	EML5	
122704382	ZC3H14	
122704383	PPM1A	
122704384	MAP4K5	
122704385	ATL1	
122704386	SAV1	
122704389	FRMD6	
122704392	CGNL1	
122704395	NEMF	
122704396	KLHDC2	
122704397	DNAAF2	
122704398	POLE2	
122704399	MGAT2	
122704401	RPL36AL	
122704403	LRR1	
122704406	NIN	
122704407	RNASE11	
122704408	SUSD6	
122704413	EDDM3B	
122704414	RBM25	
122704415	FERMT2	
122704416	SOS2	
122704417	VCPKMT	
122704418	CIAO2A	
122704419	SNX1	
122704420	SEMA6D	
122704421	SPTLC2	
122704424	TRIM69	
122704425	TERB2	
122704430	HIF1A	
122704432	CDAN1	
122704433	TTBK2	
122704435	STARD9	
122704436	LRRC57	
122704437	HAUS2	
122704438	SNAP23	
122704439	ZNF106	
122704440	CAPN3	
122704441	SPTBN5	
122704442	PLA2G4B	
122704443	EHD4	
122704444	JMJD7	
122704445	MGA	
122704446	CCDC89	
122704447	MAPKBP1	
122704449	TMOD3	
122704452	GPATCH2L	
122704454	EXD1	
122704455	NUSAP1	
122704456	NDUFAF1	
122704457	OIP5	
122704458	CHP1	
122704460	UBR1	
122704461	FAM161B	
122704462	ZNF410	
122704463	CREBZF	
122704464	PTGR2	
122704465	INO80	
122704466	SNW1	
122704467	ALKBH1	
122704469	SEL1L	
122704470	SPINT1	
122704471	RMDN3	
122704472	ZFYVE19	
122704473	RAD51	
122704474	DNAJC17	
122704475	C12H15orf62	
122704476	PPP1R14D	
122704477	TMEM126B	
122704478	GCHFR	
122704480	FOXN3	
122704482	TMEM126A	
122704483	EIF2AK4	
122704484	GPR176	
122704485	SRP14	
122704486	AP4E1	
122704487	TNFAIP8L3	
122704488	THBS1	
122704489	FSIP1	
122704490	SPRED1	
122704492	SLC39A9	
122704493	ERH	
122704494	MEIS2	
122704496	VPS13C	
122704499	CDIN1	
122704500	SECISBP2L	
122704503	SLTM	
122704504	KTN1	
122704506	MINDY2	
122704507	PLEKHH1	
122704509	ARG2	
122704510	VTI1B	
122704511	PIGH	
122704512	NRDE2	
122704514	PSMC1	
122704516	FMN1	
122704521	SCGB1C1	
122704522	RYR3	
122704523	CHRM5	
122704524	SCT	
122704525	EMC7	
122704526	SLC12A6	
122704527	EMC4	
122704528	NOP10	
122704529	NEDD4	
122704530	SPPL2A	
122704531	ASCL2	
122704532	MAPK6	
122704533	KIAA0586	
122704534	ARID4A	
122704535	PHLDA2	
122704536	PSMA3	
122704537	TOMM20L	
122704538	TIMM9	
122704541	POMT2	
122704542	GSTZ1	
122704544	CDKN3	
122704545	CNIH1	
122704546	GANC	
122704547	FGF3	
122704548	TMEM87A	
122704549	PSEN1	
122704550	ZFYVE26	
122704552	AQR	
122704553	FGF4	
122704554	PARP2	
122704555	TEP1	
122704556	KLHL33	
122704557	MYEF2	
122704558	SLC24A5	
122704559	FGF19	
122704561	APEX1	
122704563	PIP4P1	
122704564	PTPN21	
122704565	EFCAB11	
122704567	DPH6	
122704570	ARHGEF40	
122704571	ZNF219	
122704573	TESMIN	
122704574	METTL17	
122704575	NDRG2	
122704578	SLC39A2	
122704579	GAL	
122704580	TPPP2	
122704581	TMEM253	
122704582	RNASE2	
122704585	TBX10	
122704586	RNASE13	
122704588	HNRNPC	
122704590	CHD8	
122704591	CABP2	
122704592	RPGRIP1	
122704593	SUPT16H	
122704595	TOX4	
122704596	METTL3	
122704597	RAB2B	
122704598	WDHD1	
122704599	SOCS4	
122704600	RNF111	
122704601	CABP4	
122704606	C2H11orf86	
122704656	SPDYC	
122704665	L2HGDH	
122704666	CDKL1	
122704668	DMAC2L	
122704669	SLC7A7	
122704671	MAJIN	
122704672	OXA1L	
122704674	MRPL52	
122704679	MMP14	
122704680	LRP10	
122704681	RBM23	
122704682	REM2	
122704683	PRMT5	
122704684	AJUBA	
122704685	HAUS4	
122704687	ACIN1	
122704688	C12H14orf119	
122704690	SCGB1A1	
122704691	PPP1R3E	
122704692	IL25	
122704693	CMTM5	
122704694	MYH6	
122704696	DLGAP5	
122704697	SCGB2A2	
122704698	LGALS3	
122704700	DDHD1	
122704702	TINF2	
122704703	SCGB1D2	
122704704	GMPR2	
122704705	TSSK4	
122704707	CHMP4A	
122704710	NEDD8	
122704711	ADCY4	
122704712	NOP9	
122704713	RIPK3	
122704714	LTB4R	
122704715	LTB4R2	
122704716	DHRS1	
122704717	CIDEB	
122704719	NYNRIN	
122704720	KHNYN	
122704721	SDR39U1	
122704722	CBLN3	
122704724	CD276	
122704725	STON2	
122704727	GTF2A1	
122704729	MAPK1IP1L	
122704731	LTBP2	
122704732	C1H11orf53	
122704734	ISCA2	
122704735	GNB5	
122704736	NPTN	
122704737	REC114	
122704740	HCN4	
122704741	NEO1	
122704742	BBS4	
122704744	ADPGK	
122704746	ARIH1	
122704747	HEXA	
122704748	CELF6	
122704749	TMEM202	
122704752	PARP6	
122704754	PKM	
122704755	MYO9A	
122704757	SENP8	
122704758	BAHD1	
122704759	CHST14	
122704760	MTHFD1	
122704761	ZBTB1	
122704763	HSPA2	
122704765	ZBTB25	
122704767	AKAP5	
122704770	THSD4	
122704772	UACA	
122704773	TMEM260	
122704775	GABPB1	
122704778	TLE3	
122704780	FBXO34	
122704781	RPS6KA5	
122704782	KIF23	
122704784	NOX5	
122704785	GLCE	
122704787	PAQR5	
122704788	RPLP1	
122704794	ANP32A	
122704795	CORO2B	
122704796	RGS6	
122704798	ITGA11	
122704799	FEM1B	
122704801	CLN6	
122704802	PIAS1	
122704803	CALML4	
122704805	ZDHHC22	
122704806	CIPC	
122704809	MAP2K5	
122704810	RHOJ	
122704811	IQCH	
122704812	AAGAB	
122704814	C12H15orf61	
122704816	SMAD3	
122704817	SMAD6	
122704820	ZWILCH	
122704821	LCTL	
122704822	RPL4	
122704823	MAP2K1	
122704825	SNAPC5	
122704826	MEGF11	
122704828	RAB11A	
122704830	DENND4A	
122704831	SLC24A1	
122704834	INTS14	
122704835	HACD3	
122704836	DPP8	
122704838	MS4A10	
122704841	CLPX	
122704842	PARP16	
122704844	SPATA7	
122704845	MS4A15	
122704847	DPF3	
122704848	ERO1A	
122704850	POLR2M	
122704852	STYX	
122704853	GNPNAT1	
122704855	SAMD4A	
122704858	IPO4	
122704859	TM9SF1	
122704860	REC8	
122704861	SERINC5	
122704862	SPATA19	
122704863	CCDC175	
122704864	L3HYPDH	
122704867	C12H15orf48	
122704868	KATNBL1	
122704869	CMYA5	
122704872	TENT2	
122704873	HOMER1	
122704874	JMY	
122704876	ARSB	
122704877	HEATR4	
122704882	ACOT4	
122704886	SCAMP1	
122704887	LHFPL2	
122704889	AP3B1	
122704890	SAMD15	
122704891	NOXRED1	
122704893	TMED8	
122704894	TBCA	
122704897	PDE8B	
122704899	WDR41	
122704901	AP1G2	
122704903	JPH4	
122704904	THTPA	
122704906	GALNT16	
122704907	RNF31	
122704908	IRF9	
122704910	PSME2	
122704912	IQGAP2	
122704913	F2RL2	
122704914	ZFP36L1	
122704916	NAA30	
122704917	POLK	
122704918	CERT1	
122704919	HMGCR	
122704921	PCNX4	
122704923	VPS39	
122704924	SFXN1	
122704925	DUOX2	
122704926	DUOX1	
122704927	SHF	
122704928	DUOXA1	
122704929	DUOXA2	
122704932	SIMC1	
122704933	KIAA1191	
122704934	PYGO1	
122704937	AP3S1	
122704938	ATG12	
122704939	SLC30A4	
122704940	DCAF11	
122704942	FITM1	
122704945	FEM1C	
122704948	SIPA1L1	
122704953	BMF	
122704954	POC5	
122704957	UNC13C	
122704959	SLC35F4	
122704960	CCDC198	
122704963	PGGT1B	
122704964	ATP8B4	
122704966	AGGF1	
122704968	RAB15	
122704970	GPX2	
122704971	MAX	
122704972	CHURC1	
122704973	TMOD2	
122704974	LYSMD2	
122704976	ARPP19	
122704977	TSHR	
122704978	YTHDC2	
122704988	NGB	
122704996	PPIB	
122704997	SNX22	
122704999	SLC7A8	
122705001	DIS3L	
122705003	EPB41L4A	
122705005	APC	
122705007	SRP19	
122705009	REEP5	
122705010	RNASE10	
122705012	WDR72	
122705013	PLEKHO2	
122705014	MCC	
122705016	DCP2	
122705017	TTC8	
122705021	TRIP4	
122705022	TDP1	
122705023	ARF6	
122705028	DMXL2	
122705032	KLHDC1	
122705034	RNASE4	
122705038	SLC8A3	
122705041	CARMIL3	
122705048	GMFB	
122705050	PLA2G4D	
122705055	RSL24D1	
122705056	RTF1	
122705057	ZNF770	
122705060	OTX2	
122705067	DNAL1	
122705070	ACTR10	
122705073	LRRC74A	
122705077	BCL2L10	
122705079	SQOR	
122705083	SRSF5	
122705088	MTFMT	
122705089	IVD	
122705090	NUTM1	
122705093	IRF2BPL	
122705094	KCNH5	
122705095	NFATC4	
122705101	EPB42	
122705102	TMEM62	
122705104	CCNDBP1	
122705105	EFS	
122705106	SKOR1	
122705108	PSMC6	
122705114	CEBPE	
122705116	THBS4	
122705119	TYRO3	
122705124	KNL1	
122705127	MED6	
122705129	RPL10L	
122705130	SLC22A17	
122705131	VIPAS39	
122705133	BLOC1S6	
122705134	BBOF1	
122705135	ALDH6A1	
122705136	COQ6	
122705137	ENTPD5	
122705138	LIN52	
122705145	LARP6	
122705148	ARHGAP11A	
122705152	C12H14orf39	
122705153	SIX6	
122705155	GCH1	
122705157	RASL12	
122705158	SLC51B	
122705159	ARL14EPL	
122705161	ABHD4	
122705162	CDO1	
122705163	CCDC32	
122705169	TMEM63C	
122705171	AHSA1	
122705176	CTDSPL2	
122705181	TTC9	
122705182	ICE2	
122705184	F2R	
122705186	GATM	
122705187	LIPC	
122705190	SYNDIG1L	
122705191	GCNT4	
122705196	BUB1B	
122705199	ZFHX2	
122705203	SPESP1	
122705206	SHC4	
122705207	EID1	
122705210	DAD1	
122705213	SORD	
122705214	LRRC9	
122705216	RASGRP1	
122705217	EXD2	
122705226	PSMB5	
122705230	RBPMS2	
122705232	APH1B	
122705235	ABCD4	
122705238	WDR89	
122705239	ATG14	
122705240	GJD2	
122705242	GALC	
122705244	TTC5	
122705246	SGPP1	
122705248	DACT1	
122705252	CCDC9B	
122705254	DHRS7	
122705256	MTX3	
122705258	PCK2	
122705259	NRL	
122705261	HRH2	
122705266	ADCK1	
122705268	DLL4	
122705269	RPAP1	
122705271	TIPIN	
122705273	TMEM229B	
122705277	TMX1	
122705280	SV2C	
122705283	SNAPC1	
122705284	LVRN	
122705287	GLDN	
122705288	PLCB2	
122705290	ANKRD63	
122705291	CEP152	
122705294	SPG21	
122705297	VPS18	
122705298	NPC2	
122705301	GREM1	
122705302	ANKRD31	
122705305	HOMEZ	
122705306	RNF212B	
122705309	RDH11	
122705313	SPATA5L1	
122705314	TBC1D21	
122705315	DMGDH	
122705322	GRAMD2A	
122705324	CCNB1IP1	
122705328	ACTC1	
122705331	LPCAT4	
122705333	SALL2	
122705336	BMP4	
122705337	SLC10A1	
122705338	INAFM2	
122705342	NRXN3	
122705345	KCNK13	
122705347	SIX4	
122705349	TRMT5	
122705350	SLC38A6	
122705351	MNAT1	
122705352	PRTG	
122705353	ZBED3	
122705356	TGM1	
122705357	RABGGTA	
122705358	INSYN1	
122705359	CCDC196	
122705360	PDCD7	
122705362	TRIM9	
122705364	MDGA2	
122705365	TMEM225	
122705369	FAM98B	
122705370	RNASE1	
122705373	DUT	
122705375	RPUSD2	
122705376	HDC	
122705378	PSME1	
122705379	EMC9	
122705380	C12H14orf93	
122705381	CGRRF1	
122705383	TMEM30B	
122705386	ARMH4	
122705388	PCLAF	
122705389	DNAAF4	
122705390	TMCO5A	
122705392	FOXB1	
122705393	FAM81A	
122705394	YLPM1	
122705395	AREL1	
122705397	FCF1	
122705399	KCNN2	
122705403	TXNDC16	
122705406	MAP3K9	
122705408	SCG3	
122705411	PSMB11	
122705412	TRIM36	
122705413	SYT16	
122705415	CDH24	
122705421	SIX1	
122705425	RTN1	
122705426	MYO5C	
122705427	ACOT6	
122705432	THOC3	
122705433	CCDC112	
122705434	MLH3	
122705435	TTLL5	
122705437	NEK9	
122705438	PROX2	
122705439	RPS6KL1	
122705442	ZC2HC1C	
122705443	DLST	
122705444	TGFB3	
122705448	FOS	
122705449	EIF2B2	
122705450	TMED10	
122705451	IFT43	
122705452	PGF	
122705454	JDP2	
122705455	ACYP1	
122705460	BATF	
122705466	LRRC49	
122705468	THAP10	
122705470	SLC12A1	
122705471	NGDN	
122705473	PTGER2	
122705475	PALS1	
122705477	EIF2S1	
122705478	PLEK2	
122705479	ATP6V1D	
122705482	RNASE6	
122705483	PIF1	
122705485	CPNE6	
122705496	VSX2	
122705498	F2RL1	
122705499	BHMT	
122705501	ALDH1A2	
122705503	PAK6	
122705504	GALK2	
122705506	COPS2	
122705507	FAM227B	
122705508	DTWD1	
122705509	FGF7	
122705510	KNSTRN	
122705514	RPS29	
122705515	SLC28A2	
122705517	ESR2	
122705519	DRD1	
122705520	IGDCC3	
122705522	CHAC1	
122705523	ITPKA	
122705524	SLC27A2	
122705526	NR2E3	
122705529	SPG11	
122705530	EIF3J	
122705531	FLRT2	
122705532	PLA2G4E	
122705533	TRPM7	
122705535	USP8	
122705536	USP50	
122705538	CPLX2	
122705541	RNASE12	
122705543	PPP1R36	
122705546	GPR65	
122705548	TTC7B	
122705549	MRGPRX2	
122705552	RDH12	
122705556	GPR135	
122705557	DBX1	
122705560	CTXN2	
122705562	PLEKHD1	
122705564	GPR137C	
122705567	RHOV	
122705571	FUT8	
122705573	PAPLN	
122705575	NUMB	
122705576	AQP9	
122705577	SLC17A6	
122705580	DISP2	
122705582	KCNK10	
122705585	CCDC179	
122705588	RAD51B	
122705589	GPHB5	
122705590	PCNX1	
122705591	UBAP1L	
122705594	ONECUT1	
122705597	SMOC1	
122705599	FBN1	
122705611	PLA2G4F	
122705613	KBTBD13	
122705616	ACTN1	
122705626	TBPL2	
122705649	FAM181B	
122705655	LTK	
122705657	AVEN	
122705660	CCDC81	
122705797	MTNR1B	
122705850	LMLN2	
122705858	ANKDD1A	
122705862	S100Z	
122705863	ANKDD1B	
122705876	CCDC177	
122705882	SYNE2	
122705885	CCPG1	
122705887	PIGB	
122705888	RAB27A	
122705890	PIGBOS1	
122705892	PIERCE2	
122705893	ANGEL1	
122705895	ESRRB	
122705896	VASH1	
122705903	RFX7	
122705904	MNS1	
122705906	TEX9	
122705908	TCF12	
122705911	PATL2	
122705913	B2M	
122705914	GPR152	
122705917	PPP2R5E	
122705920	ADAM10	
122705926	CATSPER1	
122705942	SNX32	
122706071	LBHD1	
122706194	DYNC1H1	
122706198	RALGAPA1	
122706200	YY1	
122706202	SYNE3	
122706205	SERPINA4	
122706206	MARK3	
122706207	ACAN	
122706231	DDX24	
122706232	OTUB2	
122706240	ATP10A	
122706241	DICER1	
122706243	EDC3	
122706244	CLK3	
122706248	RCOR1	
122706250	CDC42BPB	
122706251	AMN	
122706252	ZP1	
122706253	LINS1	
122706254	ASB7	
122706255	CSPG4	
122706256	SLCO3A1	
122706259	BRF1	
122706260	BTBD6	
122706261	HOMER2	
122706262	RAMAC	
122706263	PNN	
122706264	GEMIN2	
122706265	TRAPPC6B	
122706267	FAN1	
122706268	MTMR10	
122706269	VPS33B	
122706270	NGRN	
122706271	GPR33	
122706272	VSIG10L2	
122706273	KLF13	
122706275	IL16	
122706276	STARD5	
122706277	MORF4L1	
122706278	PATE3	
122706279	CTSH	
122706280	BTBD7	
122706282	SEMA7A	
122706283	UBL7	
122706284	MAN2A2	
122706285	PATE2	
122706286	UNC45A	
122706287	HDDC3	
122706288	SNRPN	
122706289	SNURF	
122706295	UBE3A	
122706298	HECTD1	
122706299	HEATR5A	
122706301	STRN3	
122706302	G2E3	
122706303	SCFD1	
122706305	COCH	
122706308	DTD2	
122706309	AP4S1	
122706312	IGF1R	
122706314	WDR25	
122706316	WARS1	
122706318	CRTC3	
122706319	EML1	
122706325	ITPK1	
122706327	WHAMM	
122706329	FSD2	
122706332	ATG2B	
122706334	ABHD2	
122706335	SEC23A	
122706338	ASB2	
122706339	FAM181A	
122706342	NR2F2	
122706345	RIN3	
122706355	BTG4	
122706368	ARNT2	
122706371	ALPK3	
122706372	ARHGAP5	
122706373	MCTP2	
122706375	BAZ1A	
122706376	TC2N	
122706377	FBLN5	
122706379	AKAP13	
122706380	IGSF22	
122706382	TRAF3	
122706431	DGLUCY	
122706432	CCDC197	
122706439	LBHD2	
122706444	CDCA4	
122706454	ZNF592	
122706455	PCSK6	
122706457	INF2	
122706458	NOVA1	
122706460	SEMA4B	
122706461	GDPGP1	
122706462	CIB1	
122706463	BCL11B	
122706465	CLMN	
122706466	AP3S2	
122706467	ARPIN	
122706470	WDR20	
122706472	HMG20A	
122706473	AHNAK2	
122706475	MAP1A	
122706476	FANCI	
122706477	POLG	
122706478	BAG5	
122706481	LRRC28	
122706482	MIPOL1	
122706484	DNAJA4	
122706485	WDR61	
122706486	NPAS3	
122706488	ZFAND6	
122706489	EIF5	
122706490	IREB2	
122706491	ACSBG1	
122706493	IDH3A	
122706494	TICRR	
122706495	KIF7	
122706496	PML	
122706497	SNX33	
122706499	WDR76	
122706500	FRMD5	
122706503	FURIN	
122706505	CPSF2	
122706506	NDUFB1	
122706507	BTBD1	
122706508	KIF26A	
122706510	PPP1R13B	
122706511	KLC1	
122706512	RAG1	
122706514	XRCC3	
122706516	ZFYVE21	
122706518	UBE2Q2	
122706519	CCDC88C	
122706521	CATSPERB	
122706522	PPP4R3A	
122706524	SCAPER	
122706525	PSTPIP1	
122706526	RCN2	
122706530	SNX6	
122706533	KLHL25	
122706535	CKB	
122706536	TRMT61A	
122706537	PPCDC	
122706539	LGMN	
122706540	MRPS11	
122706542	EFL1	
122706543	MFGE8	
122706544	AKAP6	
122706550	PRC1	
122706551	RCCD1	
122706554	ETFA	
122706555	LOXL1	
122706556	AKT1	
122706557	UBR7	
122706558	GON7	
122706560	SRP54	
122706562	PPP2R3C	
122706564	FAM177A1	
122706566	SCAMP2	
122706569	SLC25A29	
122706570	STRA6	
122706572	ISLR	
122706573	CCDC33	
122706577	TLNRD1	
122706578	TMEM266	
122706579	FBXO22	
122706580	NRG4	
122706582	RLBP1	
122706583	CHD2	
122706586	PEAK1	
122706596	TP53BP1	
122706597	ZSCAN29	
122706598	LCMT2	
122706599	TUBGCP4	
122706600	ADAL	
122706602	SERPINA6	
122706603	MPI	
122706605	FAM219B	
122706606	WDR93	
122706607	PLIN1	
122706608	PATE1	
122706609	PEX11A	
122706610	TMC3	
122706611	TTC6	
122706612	PGPEP1L	
122706613	ADAMTSL3	
122706615	SH3GL3	
122706622	SERPINA12	
122706625	VRK1	
122706626	RIC8A	
122706627	SERPINA11	
122706628	CEP170B	
122706629	PSMD13	
122706632	CFL2	
122706634	CSK	
122706635	PPIP5K1	
122706636	HHIPL1	
122706639	PSMA6	
122706640	SIRT3	
122706641	BDKRB1	
122706642	BDKRB2	
122706647	NKX2-8	
122706649	CRIP2	
122706650	CRIP1	
122706651	GOLGA5	
122706653	CHRNA3	
122706654	ODF3	
122706656	CHRNA5	
122706657	C13H15orf39	
122706658	PACS2	
122706659	MTA1	
122706660	TEX22	
122706663	GPR68	
122706664	BET1L	
122706668	ABHD17C	
122706670	TSPAN3	
122706671	SPTSSA	
122706675	CPLX3	
122706676	BRMS1L	
122706677	MESP1	
122706678	MESD	
122706680	CLBA1	
122706681	BLM	
122706682	ARRDC4	
122706685	TJP1	
122706686	FAM189A1	
122706687	NSMCE3	
122706690	C13H15orf40	
122706691	NLRP6	
122706692	MKRN3	
122706693	ADSS1	
122706695	EGLN3	
122706696	PPP4R4	
122706697	SERPINA10	
122706698	PGGHG	
122706699	NUBPL	
122706700	RGMA	
122706702	PSMA4	
122706704	ALDH1A3	
122706705	HSP90AA1	
122706706	TOGARAM1	
122706707	PRPF39	
122706708	KLHL28	
122706709	FKBP3	
122706711	TCL1B	
122706712	SH2D7	
122706713	CIB2	
122706716	TNFAIP2	
122706720	JAG2	
122706721	STOML1	
122706723	CFAP161	
122706724	AEN	
122706725	IFITM5	
122706730	MOK	
122706731	NFKBIA	
122706734	LINGO1	
122706735	LYSMD4	
122706736	SNRPA1	
122706740	FAH	
122706742	ARID3B	
122706743	EXOC3L4	
122706745	GLRX5	
122706747	PTPN9	
122706749	SIN3A	
122706750	MAN2C1	
122706751	NEIL1	
122706753	ULK3	
122706759	B4GALNT4	
122706768	C13H14orf132	
122706769	MEX3B	
122706770	ATP5MJ	
122706772	CLEC14A	
122706773	CPEB1	
122706774	TM2D3	
122706776	FAM174B	
122706778	INSM2	
122706779	PKP3	
122706780	FES	
122706781	NTRK3	
122706782	HYKK	
122706787	TMEM179	
122706788	C13H14orf180	
122706791	HAPLN3	
122706792	ZNF839	
122706793	RPS17	
122706795	TMED3	
122706797	SNUPN	
122706798	SIGIRR	
122706799	NUDT14	
122706800	CATSPER2	
122706801	PDIA3	
122706802	MFAP1	
122706803	ELL3	
122706804	SERF2	
122706807	HYPK	
122706808	SERINC4	
122706809	MEF2A	
122706810	ANO9	
122706811	TMEM121	
122706812	DET1	
122706814	RNH1	
122706815	MPHOSPH10	
122706816	ANKRD34C	
122706817	TEDC1	
122706818	TMEM251	
122706820	TRPM1	
122706824	C13H14orf28	
122706825	TRIP11	
122706826	ATXN3	
122706827	STRC	
122706828	CKMT1A	
122706830	SLC25A21	
122706831	PAX9	
122706832	ZBTB42	
122706836	SETD3	
122706837	CCNK	
122706838	CCDC85C	
122706840	SCAMP5	
122706850	FOXG1	
122706854	MAGEL2	
122706856	AGBL1	
122706858	CRABP1	
122706860	LRFN5	
122706861	BEGAIN	
122706862	PTDSS2	
122706864	IMP3	
122706865	PRIMA1	
122706867	COMMD4	
122706868	MRPL46	
122706871	PHRF1	
122706873	ODF3L1	
122706875	SERPINA5	
122706876	GPR132	
122706880	NDN	
122706881	GSC	
122706883	TDRD9	
122706884	CDHR5	
122706885	RD3L	
122706887	SSTR1	
122706889	SLC28A1	
122706892	SLC24A4	
122706894	EVL	
122706895	DEGS2	
122706899	DLK1	
122706900	ISLR2	
122706902	CTXND1	
122706903	CHGA	
122706904	TCL1A	
122706906	GABRB3	
122706908	DIO3	
122706909	ASPG	
122706910	OTUD7A	
122706911	AP3B2	
122706915	BCL2A1	
122706917	SAXO2	
122706919	SV2B	
122706920	LRRC56	
122706921	ST8SIA2	
122706923	RASGRF1	
122706924	UNC79	
122706931	PLD4	
122706933	MCEE	
122706934	SYNM	
122706935	TTC23	
122706936	ADAMTS7	
122706937	TBC1D2B	
122706940	SIVA1	
122706944	IRF7	
122706946	ADAMTS17	
122706948	BNC1	
122706950	RPP25	
122706952	RASSF7	
122706958	ISG20	
122706961	TARS3	
122706962	HRAS	
122706965	LMAN1L	
122706966	AK7	
122706967	LRRK1	
122706968	CHSY1	
122706970	GABRG3	
122706972	SELENOS	
122706978	GABRA5	
122706980	DEAF1	
122706981	RHCG	
122706982	FOXA1	
122706983	TECPR2	
122706984	ANKRD9	
122706987	PDE8A	
122706988	HOATZ	
122706992	CERS3	
122706993	ISL2	
122706994	SLC25A47	
122706995	TM6SF1	
122706996	HDGFL3	
122706998	ZNF710	
122706999	IDH2	
122707009	MIA2	
122707010	DRD4	
122707012	FBXO33	
122707013	TMEM80	
122707018	MESP2	
122707020	STXBP6	
122707024	NKX2-1	
122707029	MINAR1	
122707038	IQGAP1	
122707039	ZSCAN2	
122707040	ZNF774	
122707041	WDR73	
122707042	NMB	
122707043	EPS8L2	
122707044	SEC11A	
122707045	PRKD1	
122707047	PAPOLA	
122707048	RTL1	
122707051	TALDO1	
122707053	FSCB	
122707054	PPP2R5C	
122707057	FANCM	
122707058	GATD1	
122707059	MIS18BP1	
122707060	TGM5	
122707061	TGM7	
122707083	CEND1	
122707109	PIDD1	
122707186	SLC25A22	
122707262	RPLP2	
122707278	AP2A2	
122707324	PNPLA2	
122707351	CHID1	
122707356	ITPKB	
122707358	DENND1B	
122707360	CEP350	
122707361	CAMSAP2	
122707362	NEK7	
122707365	RABGAP1L	
122707366	CRACR2B	
122707367	GPR52	
122707374	IL20	
122707375	SAMD11	
122707376	CD151	
122707377	PERM1	
122707378	NOC2L	
122707379	KLHL17	
122707380	PLEKHN1	
122707382	MARK1	
122707383	USH2A	
122707384	KCTD3	
122707386	TPR	
122707387	PRG4	
122707388	ODR4	
122707389	PIK3CD	
122707390	CLSTN1	
122707391	PPP1R15B	
122707392	TSPAN4	
122707393	PIK3C2B	
122707394	IKBKE	
122707395	RASSF5	
122707398	LPGAT1	
122707400	SUCO	
122707401	PIGC	
122707403	CLCN6	
122707404	MTHFR	
122707405	FMOD	
122707406	BTG2	
122707407	KAZN	
122707408	TMEM51	
122707409	DNAH14	
122707411	POLR2L	
122707416	BECN2	
122707417	OPN3	
122707420	MROH9	
122707421	C14H1orf105	
122707422	MUC2	
122707424	AADACL4	
122707425	C14H1orf167	
122707426	UBIAD1	
122707433	MUC5AC	
122707434	CCDC27	
122707437	TTC34	
122707439	SKI	
122707440	TMEM52	
122707462	BRSK2	
122707465	SLC9C2	
122707468	CLEC20A	
122707472	APOBEC4	
122707482	CRB1	
122707488	NIBAN1	
122707491	KIF1B	
122707492	PGD	
122707493	DFFA	
122707496	DDI2	
122707497	FAM20B	
122707498	TOR3A	
122707499	INTS7	
122707500	DTL	
122707501	ABL2	
122707502	CDC73	
122707503	B3GALT2	
122707506	ESPN	
122707507	PLEKHG5	
122707509	TNFRSF25	
122707510	XPR1	
122707511	CEP104	
122707512	DFFB	
122707513	C14H1orf174	
122707515	ZBTB37	
122707516	SERPINC1	
122707519	UTP25	
122707520	SYT14	
122707521	SERTAD4	
122707523	TMEM63A	
122707524	EPHX1	
122707527	RC3H1	
122707528	C14H1orf112	
122707529	SCYL3	
122707530	MOB2	
122707531	METTL18	
122707532	TOR1AIP1	
122707537	CNST	
122707538	TFB2M	
122707539	KLHL12	
122707540	RABIF	
122707543	C14H1orf21	
122707544	CD46	
122707545	PER3	
122707547	VAMP3	
122707549	DUSP8	
122707551	RASAL2	
122707552	TEX35	
122707554	EPRS1	
122707557	MAPKAPK2	
122707558	NUCKS1	
122707559	KDM5B	
122707560	DHX9	
122707561	SHCBP1L	
122707562	NAV1	
122707564	IPO9	
122707565	LMOD1	
122707566	SHISA4	
122707567	CSRP1	
122707568	PHLDA3	
122707570	TOR1AIP2	
122707574	PFKFB2	
122707575	YOD1	
122707576	PEX14	
